user_id,gender,has_name,has_ava,has_bio,has_geo,has_birth,reg_time,sunshine,blog_num,followe,follower,FFR,weibo_level,vip_level,certify,avg_com,avg_ret,label
1788069505,f,1,1,1,1,1,20100806,5,16268,1554,142,10.944,44,6,0,0.126865672,0.544776119,1
5070965424,f,1,1,1,1,2,20140314,5,16250,268,534,0.502,33,6,1,2.514,0.576,1
3848477456,f,1,1,0,1,1,20131011,5,15767,271,252,1.075,29,4,0,0.001,0.004,1
3912522941,f,1,1,0,1,0,20120406,5,15757,874,42043000,0,44,1,2,5065.503704,6080.762963,1
6564127155,m,1,1,1,1,2,20180601,5,15477,933,15000,0.062,27,6,1,8.622,3.596,1
1783367644,f,1,1,1,1,1,20100801,4,14477,454,109000,0.004,35,6,1,1.874074074,0.42962963,1
1197161814,m,1,1,1,1,2,20090828,5,14392,629,48436000,0,48,6,1,4751.459259,834.9259259,1
2490935290,f,1,1,1,1,0,20111024,4,14140,36,958000,0,48,6,0,94.13076923,4.623076923,1
5771784545,f,1,1,1,1,1,20151126,4,14099,282,63,4.476,9,5,0,0.001,0,1
2046982897,m,1,1,1,1,0,20120311,5,14041,3583,173000,0.021,34,1,2,9.414814815,4.133333333,1
1931670953,f,1,1,0,1,1,20110123,5,13986,509,1152,0.442,48,8,1,2.744444444,2.788888889,1
6128077487,f,1,1,1,1,2,20170129,5,13959,544,308,1.766,28,6,1,6.33,1.052,1
